created_at,entry_id,field1,field2,field3,field4
2019-01-02 11:52:46 UTC,5565,22.049,,,
2019-01-02 11:53:12 UTC,5566,,37.639,,
2019-01-02 11:55:05 UTC,5567,,,,1
2019-01-02 11:55:28 UTC,5568,,,6.905187616932492,
2019-01-02 11:58:17 UTC,5569,21.964,,,
2019-01-02 11:58:42 UTC,5570,,37.801,,
2019-01-02 11:59:06 UTC,5571,,37.897,,
2019-01-02 12:00:05 UTC,5572,,,,1
2019-01-02 12:00:30 UTC,5573,,,6.929418298019966,
2019-01-02 12:04:11 UTC,5574,21.908,,,
2019-01-02 12:04:36 UTC,5575,,38.111,,
2019-01-02 12:05:10 UTC,5576,,,,1
2019-01-02 12:05:28 UTC,5577,,,6.961885279419015,
2019-01-02 12:09:41 UTC,5578,21.862,,,
2019-01-02 12:10:06 UTC,5579,,,,1
2019-01-02 12:10:29 UTC,5580,,,6.920919865972258,
2019-01-02 12:10:56 UTC,5581,,38.602,,
2019-01-02 12:11:21 UTC,5582,,38.616,,
2019-01-02 12:15:05 UTC,5583,,,,1
2019-01-02 12:15:28 UTC,5584,,,7.113472550749329,
2019-01-02 12:16:27 UTC,5585,21.780,,,
2019-01-02 12:16:52 UTC,5586,,39.095,,
2019-01-02 12:17:17 UTC,5587,,39.123,,
2019-01-02 12:17:43 UTC,5588,,39.145,,
2019-01-02 12:20:05 UTC,5589,,,,1
2019-01-02 12:20:29 UTC,5590,,,7.23954982327497,
2019-01-02 12:22:48 UTC,5591,21.724,,,
2019-01-02 12:23:13 UTC,5592,21.737,,,
2019-01-02 12:23:37 UTC,5593,21.724,,,
2019-01-02 12:24:02 UTC,5594,,40.250,,
2019-01-02 12:24:27 UTC,5595,,40.418,,
2019-01-02 12:25:06 UTC,5596,,,,1
2019-01-02 12:25:29 UTC,5597,,,7.659159441200889,
2019-01-02 12:29:32 UTC,5598,21.651,,,
2019-01-02 12:29:57 UTC,5599,,41.765,,
2019-01-02 12:30:29 UTC,5600,,,8.076371112815798,
2019-01-02 12:35:02 UTC,5601,21.625,,,
2019-01-02 12:35:27 UTC,5602,,41.851,,
2019-01-02 12:40:06 UTC,5603,,,,1
2019-01-02 12:40:29 UTC,5604,,,8.083307130628299,
2019-01-02 12:40:58 UTC,5605,21.555,,,
2019-01-02 12:41:23 UTC,5606,,41.344,,
2019-01-02 12:45:04 UTC,5607,,,,1
2019-01-02 12:45:28 UTC,5608,,,7.840686508985274,
2019-01-02 12:46:28 UTC,5609,21.497,,,
2019-01-02 12:46:53 UTC,5610,21.483,,,
2019-01-02 12:47:19 UTC,5611,21.513,,,
2019-01-02 12:47:41 UTC,5612,21.483,,,
2019-01-02 12:48:07 UTC,5613,21.483,,,
2019-01-02 12:48:31 UTC,5614,21.470,,,
2019-01-02 12:48:56 UTC,5615,,41.494,,
2019-01-02 12:50:05 UTC,5616,,,,1
2019-01-02 12:50:30 UTC,5617,,,7.817555383776774,
2019-01-02 12:54:01 UTC,5618,21.539,,,
2019-01-02 12:54:26 UTC,5619,,45.788,,
2019-01-02 12:55:04 UTC,5620,,,,1
2019-01-02 12:55:29 UTC,5621,,,9.338395685751767,
2019-01-02 12:59:31 UTC,5622,21.667,,,
2019-01-02 12:59:56 UTC,5623,,50.404,,
2019-01-02 13:00:29 UTC,5624,,,10.89546217555342,
2019-01-02 13:05:02 UTC,5625,21.611,,,
2019-01-02 13:05:29 UTC,5626,,,10.8439189583321,
2019-01-02 13:05:51 UTC,5627,,52.395,,
2019-01-02 13:10:27 UTC,5628,,,,0
2019-01-02 13:10:56 UTC,5629,21.694,,,
2019-01-02 13:11:22 UTC,5630,,51.081,,
2019-01-02 13:15:16 UTC,5631,,,,0
2019-01-02 13:16:27 UTC,5632,21.638,,,
2019-01-02 13:16:52 UTC,5633,,50.578,,
2019-01-02 13:20:30 UTC,5634,,,,0
2019-01-02 13:21:58 UTC,5635,21.569,,,
2019-01-02 13:22:23 UTC,5636,21.582,,,
2019-01-02 13:22:49 UTC,5637,,47.692,,
2019-01-02 13:25:29 UTC,5638,,,9.986220260033237,
2019-01-02 13:27:55 UTC,5639,21.555,,,
2019-01-02 13:28:19 UTC,5640,,47.948,,
2019-01-02 13:30:33 UTC,5641,,,,0
2019-01-02 13:33:25 UTC,5642,21.483,,,
2019-01-02 13:33:50 UTC,5643,,47.259,,
2019-01-02 13:35:13 UTC,5644,,,,0
2019-01-02 13:38:55 UTC,5645,21.414,,,
2019-01-02 13:39:19 UTC,5646,,46.526,,
2019-01-02 13:39:44 UTC,5647,,46.667,,
2019-01-02 13:40:25 UTC,5648,,,,0
2019-01-02 13:44:49 UTC,5649,21.371,,,
2019-01-02 13:45:14 UTC,5650,,46.343,,
2019-01-02 13:46:50 UTC,5651,,,9.364928857084353,
2019-01-02 13:50:19 UTC,5652,21.286,,,
2019-01-02 13:50:46 UTC,5653,,46.618,,
2019-01-02 13:55:14 UTC,5654,,,,0
2019-01-02 13:55:51 UTC,5655,21.227,,,
2019-01-02 13:56:16 UTC,5656,,45.675,,
2019-01-02 14:00:34 UTC,5657,,,,0
2019-01-02 14:01:21 UTC,5658,21.171,,,
2019-01-02 14:01:46 UTC,5659,,45.733,,
2019-01-02 14:05:15 UTC,5660,,,,0
2019-01-02 14:06:51 UTC,5661,21.171,,,
2019-01-02 14:07:16 UTC,5662,,45.853,,
2019-01-02 14:10:32 UTC,5663,,,9.024557314638418,
2019-01-02 14:12:22 UTC,5664,21.101,,,
2019-01-02 14:12:47 UTC,5665,,45.721,,
2019-01-02 14:15:16 UTC,5666,,,,1
2019-01-02 14:17:52 UTC,5667,21.059,,,
2019-01-02 14:18:17 UTC,5668,,45.000,,
2019-01-02 14:20:19 UTC,5669,,,,1
2019-01-02 14:23:22 UTC,5670,21.003,,,
2019-01-02 14:23:47 UTC,5671,,44.901,,
2019-01-02 14:25:15 UTC,5672,,,,1
2019-01-02 14:28:52 UTC,5673,20.946,,,
2019-01-02 14:29:17 UTC,5674,,44.744,,
2019-01-02 14:30:31 UTC,5675,,,8.456948155437624,
2019-01-02 14:34:22 UTC,5676,20.920,,,
2019-01-02 14:34:47 UTC,5677,,44.598,,
2019-01-02 14:35:15 UTC,5678,,,,1
2019-01-02 14:39:52 UTC,5679,20.890,,,
2019-01-02 14:40:17 UTC,5680,,44.442,,
2019-01-02 14:45:16 UTC,5681,,,,1
2019-01-02 14:45:47 UTC,5682,20.821,,,
2019-01-02 14:46:12 UTC,5683,,44.315,,
2019-01-02 14:50:29 UTC,5684,,,,1
2019-01-02 14:51:17 UTC,5685,20.792,,,
2019-01-02 14:51:42 UTC,5686,20.792,,,
2019-01-02 14:52:07 UTC,5687,,44.149,,
2019-01-02 14:52:32 UTC,5688,,44.126,,
2019-01-02 14:52:57 UTC,5689,,44.182,,
2019-01-02 14:55:29 UTC,5690,,,8.130471454330065,
2019-01-02 14:58:03 UTC,5691,20.735,,,
2019-01-02 14:58:27 UTC,5692,,44.086,,
2019-01-02 15:00:31 UTC,5693,,,,1
2019-01-02 15:03:32 UTC,5694,20.709,,,
2019-01-02 15:03:57 UTC,5695,,44.022,,
2019-01-02 15:04:22 UTC,5696,,43.986,,
2019-01-02 15:05:14 UTC,5697,,,,1
2019-01-02 15:09:28 UTC,5698,20.666,,,
2019-01-02 15:09:54 UTC,5699,,44.044,,
2019-01-02 15:10:30 UTC,5700,,,7.970135376616905,
2019-01-02 15:15:00 UTC,5701,20.621,,,
2019-01-02 15:15:16 UTC,5702,,,,1
2019-01-02 15:15:49 UTC,5703,,43.975,,
2019-01-02 15:20:27 UTC,5704,,,,1
2019-01-02 15:20:54 UTC,5705,20.607,,,
2019-01-02 15:21:19 UTC,5706,,43.952,,
2019-01-02 15:25:14 UTC,5707,,,,1
2019-01-02 15:26:24 UTC,5708,20.565,,,
2019-01-02 15:26:49 UTC,5709,,44.334,,
2019-01-02 15:30:30 UTC,5710,,,,1
2019-01-02 15:31:54 UTC,5711,20.565,,,
2019-01-02 15:32:19 UTC,5712,20.551,,,
2019-01-02 15:32:44 UTC,5713,,46.242,,
2019-01-02 15:35:28 UTC,5714,,,8.585158206872421,
2019-01-02 15:37:49 UTC,5715,20.509,,,
2019-01-02 15:38:14 UTC,5716,20.495,,,
2019-01-02 15:38:39 UTC,5717,,45.490,,
2019-01-02 15:40:33 UTC,5718,,,,1
2019-01-02 15:43:44 UTC,5719,20.439,,,
2019-01-02 15:44:09 UTC,5720,20.479,,,
2019-01-02 15:44:34 UTC,5721,,45.208,,
2019-01-02 15:45:14 UTC,5722,,,,1
2019-01-02 15:49:39 UTC,5723,20.452,,,
2019-01-02 15:50:04 UTC,5724,,44.970,,
2019-01-02 15:50:30 UTC,5725,,,8.082770511361199,
2019-01-02 15:55:09 UTC,5726,20.396,,,
2019-01-02 15:55:28 UTC,5727,,,8.031895534870086,
2019-01-02 15:55:58 UTC,5728,,44.833,,
2019-01-02 16:00:33 UTC,5729,,,,1
2019-01-02 16:01:04 UTC,5730,20.354,,,
2019-01-02 16:01:29 UTC,5731,20.354,,,
2019-01-02 16:01:54 UTC,5732,,44.668,,
2019-01-02 16:05:13 UTC,5733,,,,1
2019-01-02 16:06:59 UTC,5734,20.324,,,
2019-01-02 16:07:24 UTC,5735,,44.552,,
2019-01-02 16:10:30 UTC,5736,,,,1
2019-01-02 16:12:30 UTC,5737,20.367,,,
2019-01-02 16:12:55 UTC,5738,,44.471,,
2019-01-02 16:15:29 UTC,5739,,,7.841148075400416,
2019-01-02 16:18:00 UTC,5740,20.509,,,
2019-01-02 16:18:25 UTC,5741,,44.117,,
2019-01-02 16:20:30 UTC,5742,,,,1
2019-01-02 16:23:30 UTC,5743,20.722,,,
2019-01-02 16:23:55 UTC,5744,20.693,,,
2019-01-02 16:24:21 UTC,5745,,43.764,,
2019-01-02 16:25:13 UTC,5746,,,,1
2019-01-02 16:25:28 UTC,5747,,,7.900620181731616,
2019-01-02 16:29:25 UTC,5748,20.890,,,
2019-01-02 16:29:50 UTC,5749,,43.696,,
2019-01-02 16:30:21 UTC,5750,,,,1
2019-01-02 16:34:56 UTC,5751,21.045,,,
2019-01-02 16:35:14 UTC,5752,,,,1
2019-01-02 16:35:46 UTC,5753,,43.670,,
2019-01-02 16:40:25 UTC,5754,,,,1
2019-01-02 16:40:51 UTC,5755,21.243,,,
2019-01-02 16:41:16 UTC,5756,,43.111,,
2019-01-02 16:45:13 UTC,5757,,,,1
2019-01-02 16:45:28 UTC,5758,,,8.176460298442711,
2019-01-02 16:46:21 UTC,5759,21.427,,,
2019-01-02 16:46:46 UTC,5760,,42.290,,
2019-01-02 16:50:25 UTC,5761,,,,1
2019-01-02 16:51:51 UTC,5762,21.611,,,
2019-01-02 16:52:16 UTC,5763,,42.954,,
2019-01-02 16:55:14 UTC,5764,,,,1
2019-01-02 16:57:21 UTC,5765,22.020,,,
2019-01-02 16:57:46 UTC,5766,,42.835,,
2019-01-02 17:00:35 UTC,5767,,,,1
2019-01-02 17:02:51 UTC,5768,22.049,,,
2019-01-02 17:03:16 UTC,5769,,42.956,,
2019-01-02 17:05:28 UTC,5770,,,8.851281429924361,
2019-01-02 17:08:21 UTC,5771,22.105,,,
2019-01-02 17:08:46 UTC,5772,,42.753,,
2019-01-02 17:10:24 UTC,5773,,,,0
2019-01-02 17:13:51 UTC,5774,22.161,,,
2019-01-02 17:14:17 UTC,5775,,42.025,,
2019-01-02 17:14:40 UTC,5776,,41.788,,
2019-01-02 17:15:15 UTC,5777,,,,0
2019-01-02 17:19:45 UTC,5778,22.231,,,
2019-01-02 17:20:10 UTC,5779,,41.779,,
2019-01-02 17:20:28 UTC,5780,,,,0
2019-01-02 17:20:59 UTC,5781,,41.779,,
2019-01-02 17:25:29 UTC,5782,,,8.603410286660466,
2019-01-02 17:26:05 UTC,5783,22.330,,,
2019-01-02 17:26:30 UTC,5784,22.330,,,
2019-01-02 17:26:55 UTC,5785,,42.210,,
2019-01-02 17:30:27 UTC,5786,,,,1
2019-01-02 17:32:00 UTC,5787,22.372,,,
2019-01-02 17:32:26 UTC,5788,,43.018,,
2019-01-02 17:35:14 UTC,5789,,,,1
2019-01-02 17:37:31 UTC,5790,22.501,,,
2019-01-02 17:37:56 UTC,5791,22.517,,,
2019-01-02 17:38:21 UTC,5792,,43.586,,
2019-01-02 17:40:31 UTC,5793,,,9.490893318073521,
2019-01-02 17:43:26 UTC,5794,22.642,,,
2019-01-02 17:43:51 UTC,5795,,43.952,,
2019-01-02 17:45:15 UTC,5796,,,,0
2019-01-02 17:48:56 UTC,5797,22.655,,,
2019-01-02 17:49:20 UTC,5798,22.642,,,
2019-01-02 17:49:45 UTC,5799,,43.500,,
2019-01-02 17:50:26 UTC,5800,,,,0
2019-01-02 17:54:50 UTC,5801,22.768,,,
2019-01-02 17:55:12 UTC,5802,,,,0
2019-01-02 17:55:28 UTC,5803,,,9.688390126860099,
2019-01-02 17:56:05 UTC,5804,,43.363,,
2019-01-02 18:00:27 UTC,5805,,,,0
2019-01-02 18:01:10 UTC,5806,22.880,,,
2019-01-02 18:01:35 UTC,5807,,43.175,,
2019-01-02 18:05:15 UTC,5808,,,,0
2019-01-02 18:06:40 UTC,5809,22.965,,,
2019-01-02 18:07:05 UTC,5810,22.952,,,
2019-01-02 18:07:30 UTC,5811,,43.261,,
2019-01-02 18:10:26 UTC,5812,,,,0
2019-01-02 18:12:35 UTC,5813,23.035,,,
2019-01-02 18:13:00 UTC,5814,,43.568,,
2019-01-02 18:15:28 UTC,5815,,,9.953176019134547,
2019-01-02 18:18:06 UTC,5816,23.123,,,
2019-01-02 18:18:31 UTC,5817,,44.730,,
2019-01-02 18:20:29 UTC,5818,,,,0
2019-01-02 18:23:35 UTC,5819,23.208,,,
2019-01-02 18:24:00 UTC,5820,,42.951,,
2019-01-02 18:25:15 UTC,5821,,,,0
2019-01-02 18:29:05 UTC,5822,23.222,,,
2019-01-02 18:29:31 UTC,5823,,43.041,,
2019-01-02 18:29:56 UTC,5824,,43.043,,
2019-01-02 18:30:21 UTC,5825,,42.991,,
2019-01-02 18:30:46 UTC,5826,,43.014,,
2019-01-02 18:31:11 UTC,5827,,43.001,,
2019-01-02 18:35:29 UTC,5828,,,9.926022973926546,
2019-01-02 18:36:17 UTC,5829,23.363,,,
2019-01-02 18:36:41 UTC,5830,,43.000,,
2019-01-02 18:40:18 UTC,5831,,,,0
2019-01-02 18:41:46 UTC,5832,23.403,,,
2019-01-02 18:42:11 UTC,5833,23.376,,,
2019-01-02 18:42:36 UTC,5834,23.403,,,
2019-01-02 18:43:01 UTC,5835,,42.791,,
2019-01-02 18:45:19 UTC,5836,,,,0
2019-01-02 18:48:06 UTC,5837,23.433,,,
2019-01-02 18:48:32 UTC,5838,23.446,,,
2019-01-02 18:48:58 UTC,5839,23.459,,,
2019-01-02 18:49:23 UTC,5840,,42.409,,
2019-01-02 18:50:29 UTC,5841,,,9.93227938493175,
2019-01-02 18:54:28 UTC,5842,23.515,,,
2019-01-02 18:54:53 UTC,5843,,42.155,,
2019-01-02 18:55:16 UTC,5844,,,,0
2019-01-02 18:59:58 UTC,5845,23.502,,,
2019-01-02 19:00:24 UTC,5846,23.475,,,
2019-01-02 19:00:49 UTC,5847,,42.274,,
2019-01-02 19:05:11 UTC,5848,,,,0
2019-01-02 19:05:28 UTC,5849,,,9.898973047915071,
2019-01-02 19:05:54 UTC,5850,23.489,,,
2019-01-02 19:06:19 UTC,5851,,42.058,,
2019-01-02 19:10:30 UTC,5852,,,,0
2019-01-02 19:11:24 UTC,5853,23.475,,,
2019-01-02 19:11:49 UTC,5854,23.459,,,
2019-01-02 19:12:14 UTC,5855,,41.819,,
2019-01-02 19:15:16 UTC,5856,,,,0
2019-01-02 19:17:19 UTC,5857,23.446,,,
2019-01-02 19:17:43 UTC,5858,,41.814,,
2019-01-02 19:18:08 UTC,5859,,41.778,,
2019-01-02 19:20:30 UTC,5860,,,9.696373039789462,
2019-01-02 19:23:13 UTC,5861,23.363,,,
2019-01-02 19:23:38 UTC,5862,23.347,,,
2019-01-02 19:24:03 UTC,5863,,41.526,,
2019-01-02 19:25:14 UTC,5864,,,,0
2019-01-02 19:29:08 UTC,5865,23.264,,,
2019-01-02 19:29:34 UTC,5866,,41.503,,
2019-01-02 19:30:28 UTC,5867,,,,0
2019-01-02 19:34:39 UTC,5868,23.248,,,
2019-01-02 19:35:04 UTC,5869,,41.353,,
2019-01-02 19:35:28 UTC,5870,,,9.365763457281179,
2019-01-02 19:40:09 UTC,5871,23.179,,,
2019-01-02 19:40:31 UTC,5872,,,9.303757608300744,
2019-01-02 19:40:59 UTC,5873,,41.196,,
2019-01-02 19:45:13 UTC,5874,,,,0
2019-01-02 19:46:04 UTC,5875,23.093,,,
2019-01-02 19:46:29 UTC,5876,,41.189,,
2019-01-02 19:50:27 UTC,5877,,,,0
2019-01-02 19:51:34 UTC,5878,23.035,,,
2019-01-02 19:51:59 UTC,5879,,41.297,,
2019-01-02 19:55:14 UTC,5880,,,,0
2019-01-02 19:57:03 UTC,5881,22.952,,,
2019-01-02 19:57:29 UTC,5882,22.939,,,
2019-01-02 19:57:54 UTC,5883,,41.503,,
2019-01-02 20:00:30 UTC,5884,,,9.141925242935793,
2019-01-02 20:02:59 UTC,5885,22.853,,,
2019-01-02 20:03:24 UTC,5886,22.840,,,
2019-01-02 20:03:49 UTC,5887,22.853,,,
2019-01-02 20:04:14 UTC,5888,,41.514,,
2019-01-02 20:05:16 UTC,5889,,,,0
2019-01-02 20:09:19 UTC,5890,22.797,,,
2019-01-02 20:09:44 UTC,5891,,41.495,,
2019-01-02 20:10:25 UTC,5892,,,,0
2019-01-02 20:14:49 UTC,5893,22.728,,,
2019-01-02 20:15:14 UTC,5894,,41.512,,
2019-01-02 20:20:19 UTC,5895,22.642,,,
2019-01-02 20:20:44 UTC,5896,22.642,,,
2019-01-02 20:21:09 UTC,5897,,41.453,,
2019-01-02 20:21:34 UTC,5898,,41.386,,
2019-01-02 20:21:59 UTC,5899,,41.416,,
2019-01-02 20:25:28 UTC,5900,,,8.843724742098107,
2019-01-02 20:27:04 UTC,5901,22.599,,,
2019-01-02 20:27:29 UTC,5902,,41.427,,
2019-01-02 20:30:30 UTC,5903,,,,0
2019-01-02 20:32:34 UTC,5904,22.685,,,
2019-01-02 20:32:59 UTC,5905,,41.270,,
2019-01-02 20:35:15 UTC,5906,,,,0
2019-01-02 20:38:05 UTC,5907,22.952,,,
2019-01-02 20:38:30 UTC,5908,22.995,,,
2019-01-02 20:38:55 UTC,5909,23.008,,,
2019-01-02 20:39:19 UTC,5910,,41.729,,
2019-01-02 20:40:30 UTC,5911,,,9.284818433564011,
2019-01-02 20:44:25 UTC,5912,23.222,,,
2019-01-02 20:44:50 UTC,5913,,43.508,,
2019-01-02 20:45:14 UTC,5914,,43.719,,
2019-01-02 20:50:19 UTC,5915,23.475,,,
2019-01-02 20:50:44 UTC,5916,,46.600,,
2019-01-02 20:55:13 UTC,5917,,,,0
2019-01-02 20:55:29 UTC,5918,,,11.36552076290672,
2019-01-02 20:55:49 UTC,5919,23.884,,,
2019-01-02 20:56:14 UTC,5920,,52.059,,
2019-01-02 21:00:33 UTC,5921,,,,0
2019-01-02 21:01:19 UTC,5922,24.207,,,
2019-01-02 21:01:44 UTC,5923,,58.138,,
2019-01-02 21:03:53 UTC,5924,,,15.44423232194868,
2019-01-02 21:05:14 UTC,5925,,,,0
2019-01-02 21:06:50 UTC,5926,24.450,,,
2019-01-02 21:07:15 UTC,5927,24.506,,,
2019-01-02 21:07:39 UTC,5928,24.421,,,
2019-01-02 21:08:04 UTC,5929,,56.921,,
2019-01-02 21:10:28 UTC,5930,,,15.31374194671622,
2019-01-02 21:13:09 UTC,5931,24.450,,,
2019-01-02 21:13:34 UTC,5932,,56.216,,
2019-01-02 21:15:13 UTC,5933,,,,0
2019-01-02 21:18:39 UTC,5934,24.351,,,
2019-01-02 21:19:04 UTC,5935,24.380,,,
2019-01-02 21:19:29 UTC,5936,,55.172,,
2019-01-02 21:20:20 UTC,5937,,,,0
2019-01-02 21:24:34 UTC,5938,24.338,,,
2019-01-02 21:24:59 UTC,5939,,53.556,,
2019-01-02 21:25:16 UTC,5940,,,,0
2019-01-02 21:30:04 UTC,5941,24.223,,,
2019-01-02 21:30:29 UTC,5942,24.223,,,
2019-01-02 21:30:54 UTC,5943,,51.914,,
2019-01-02 21:35:59 UTC,5944,24.194,,,
2019-01-02 21:36:24 UTC,5945,,50.443,,
2019-01-02 21:40:32 UTC,5946,,,13.23231126434686,
2019-01-02 21:41:29 UTC,5947,24.068,,,
2019-01-02 21:41:54 UTC,5948,24.068,,,
2019-01-02 21:42:19 UTC,5949,,49.378,,
2019-01-02 21:42:44 UTC,5950,,49.314,,
2019-01-02 21:45:19 UTC,5951,,,,0
2019-01-02 21:47:49 UTC,5952,24.012,,,
2019-01-02 21:48:13 UTC,5953,,48.333,,
2019-01-02 21:50:29 UTC,5954,,,,0
2019-01-02 21:53:19 UTC,5955,23.956,,,
2019-01-02 21:53:43 UTC,5956,23.927,,,
2019-01-02 21:54:08 UTC,5957,,47.483,,
2019-01-02 21:55:28 UTC,5958,,,12.06284396229441,
2019-01-02 21:59:13 UTC,5959,23.870,,,
2019-01-02 21:59:38 UTC,5960,,46.819,,
2019-01-02 22:00:29 UTC,5961,,,,0
2019-01-02 22:04:44 UTC,5962,23.772,,,
2019-01-02 22:05:08 UTC,5963,,46.314,,
2019-01-02 22:05:29 UTC,5964,,,11.54280776401305,
2019-01-02 22:10:14 UTC,5965,23.700,,,
2019-01-02 22:10:38 UTC,5966,,45.879,,
2019-01-02 22:15:15 UTC,5967,,,,0
2019-01-02 22:15:43 UTC,5968,23.614,,,
2019-01-02 22:16:08 UTC,5969,,45.454,,
2019-01-02 22:20:26 UTC,5970,,,,0
2019-01-02 22:21:13 UTC,5971,23.574,,,
2019-01-02 22:21:38 UTC,5972,,45.711,,
2019-01-02 22:25:12 UTC,5973,,,,0
2019-01-02 22:25:29 UTC,5974,,,11.16425471366744,
2019-01-02 22:26:43 UTC,5975,23.502,,,
2019-01-02 22:27:08 UTC,5976,23.502,,,
2019-01-02 22:27:33 UTC,5977,,45.794,,
2019-01-02 22:30:29 UTC,5978,,,,0
2019-01-02 22:32:38 UTC,5979,23.419,,,
2019-01-02 22:33:03 UTC,5980,,45.600,,
2019-01-02 22:33:28 UTC,5981,,45.565,,
2019-01-02 22:35:18 UTC,5982,,,,0
2019-01-02 22:38:33 UTC,5983,23.320,,,
2019-01-02 22:38:58 UTC,5984,23.320,,,
2019-01-02 22:39:23 UTC,5985,,45.293,,
2019-01-02 22:40:30 UTC,5986,,,10.79476694305261,
2019-01-02 22:44:28 UTC,5987,23.248,,,
2019-01-02 22:44:53 UTC,5988,23.278,,,
2019-01-02 22:45:12 UTC,5989,,,,0
2019-01-02 22:45:28 UTC,5990,,,10.75661729059125,
2019-01-02 22:46:08 UTC,5991,,44.965,,
2019-01-02 22:50:24 UTC,5992,,,,0
2019-01-02 22:51:13 UTC,5993,23.264,,,
2019-01-02 22:51:38 UTC,5994,,44.558,,
2019-01-02 22:55:12 UTC,5995,,,,0
2019-01-02 22:55:28 UTC,5996,,,10.49764877870473,
2019-01-02 22:56:43 UTC,5997,23.363,,,
2019-01-02 22:57:07 UTC,5998,,44.082,,
2019-01-02 22:57:32 UTC,5999,,44.080,,
2019-01-02 22:57:57 UTC,6000,,44.099,,
2019-01-02 23:00:28 UTC,6001,,,,0
2019-01-02 23:03:02 UTC,6002,23.531,,,
2019-01-02 23:03:27 UTC,6003,,43.661,,
2019-01-02 23:05:14 UTC,6004,,,,0
2019-01-02 23:08:32 UTC,6005,23.700,,,
2019-01-02 23:08:57 UTC,6006,,43.052,,
2019-01-02 23:10:35 UTC,6007,,,10.37532096972345,
2019-01-02 23:14:02 UTC,6008,23.729,,,
2019-01-02 23:14:27 UTC,6009,,42.882,,
2019-01-02 23:15:15 UTC,6010,,,,0
2019-01-02 23:17:37 UTC,6011,,,10.3420661347998,
2019-01-02 23:19:32 UTC,6012,23.927,,,
2019-01-02 23:19:57 UTC,6013,,42.626,,
2019-01-02 23:20:30 UTC,6014,,,,0
2019-01-02 23:25:02 UTC,6015,24.095,,,
2019-01-02 23:25:27 UTC,6016,24.039,,,
2019-01-02 23:25:52 UTC,6017,,42.309,,
2019-01-02 23:30:20 UTC,6018,,,,0
2019-01-02 23:30:57 UTC,6019,24.039,,,
2019-01-02 23:31:22 UTC,6020,,41.518,,
2019-01-02 23:35:15 UTC,6021,,,,0
2019-01-02 23:36:27 UTC,6022,24.095,,,
2019-01-02 23:36:52 UTC,6023,,41.324,,
2019-01-02 23:40:29 UTC,6024,,,10.11625426289293,
2019-01-02 23:41:57 UTC,6025,24.095,,,
2019-01-02 23:42:22 UTC,6026,24.055,,,
2019-01-02 23:42:47 UTC,6027,,41.079,,
2019-01-02 23:45:15 UTC,6028,,,,0
2019-01-02 23:47:52 UTC,6029,23.996,,,
2019-01-02 23:48:17 UTC,6030,,40.804,,
2019-01-02 23:50:22 UTC,6031,,,,0
2019-01-02 23:53:22 UTC,6032,23.996,,,
2019-01-02 23:53:47 UTC,6033,,40.775,,
2019-01-02 23:55:16 UTC,6034,,,,0
2019-01-02 23:58:52 UTC,6035,23.940,,,
2019-01-02 23:59:17 UTC,6036,23.913,,,
2019-01-02 23:59:42 UTC,6037,,40.716,,
2019-01-03 00:00:28 UTC,6038,,,9.731036331875966,
2019-01-03 00:04:47 UTC,6039,23.900,,,
2019-01-03 00:05:12 UTC,6040,,40.565,,
2019-01-03 00:05:28 UTC,6041,,,9.663863384638425,
2019-01-03 00:10:18 UTC,6042,23.801,,,
2019-01-03 00:10:43 UTC,6043,23.785,,,
2019-01-03 00:11:08 UTC,6044,,40.377,,
2019-01-03 00:11:33 UTC,6045,,40.323,,
2019-01-03 00:11:58 UTC,6046,,40.351,,
2019-01-03 00:15:17 UTC,6047,,,,0
2019-01-03 00:17:03 UTC,6048,23.716,,,
2019-01-03 00:17:28 UTC,6049,23.686,,,
2019-01-03 00:17:52 UTC,6050,,40.227,,
2019-01-03 00:20:28 UTC,6051,,,,0
2019-01-03 00:22:57 UTC,6052,23.614,,,
2019-01-03 00:23:23 UTC,6053,23.574,,,
2019-01-03 00:23:48 UTC,6054,,40.212,,
2019-01-03 00:25:28 UTC,6055,,,9.241438157120349,
2019-01-03 00:28:53 UTC,6056,23.545,,,
2019-01-03 00:29:18 UTC,6057,23.515,,,
2019-01-03 00:29:43 UTC,6058,,40.145,,
2019-01-03 00:30:30 UTC,6059,,,,0
2019-01-03 00:34:49 UTC,6060,23.446,,,
2019-01-03 00:35:14 UTC,6061,23.403,,,
2019-01-03 00:35:39 UTC,6062,,40.107,,
2019-01-03 00:40:24 UTC,6063,,,,0
2019-01-03 00:40:44 UTC,6064,23.334,,,
2019-01-03 00:41:09 UTC,6065,23.320,,,
2019-01-03 00:41:35 UTC,6066,,40.121,,
2019-01-03 00:45:28 UTC,6067,,,8.980291388001193,
2019-01-03 00:46:40 UTC,6068,23.235,,,
2019-01-03 00:47:05 UTC,6069,,40.095,,
2019-01-03 00:50:28 UTC,6070,,,,0
2019-01-03 00:52:10 UTC,6071,23.165,,,
2019-01-03 00:52:35 UTC,6072,,40.131,,
2019-01-03 00:53:00 UTC,6073,,40.116,,
2019-01-03 00:55:13 UTC,6074,,,,0
2019-01-03 00:55:29 UTC,6075,,,8.839650026745433,
2019-01-03 00:58:05 UTC,6076,23.077,,,
2019-01-03 00:58:29 UTC,6077,,40.148,,
2019-01-03 00:58:54 UTC,6078,,40.145,,
2019-01-03 01:00:27 UTC,6079,,,,0
2019-01-03 01:03:59 UTC,6080,23.008,,,
2019-01-03 01:04:24 UTC,6081,,40.076,,
